track_id,popularity,duration_ms,explicit,danceability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,liveness,valence,mode,key,time_signature
1tqfkvKaDE4PgBwvZvk2cW,11,195692,False,0.772,0.881,-5.039,130.019,0.0457,0.000702,0.0791,0.0756,0.342,1,1,4
1sP9FYWNeHRlrr6ie9BCAt,12,184949,False,0.773,0.859,-6.793,134.974,0.0635,0.000488,0.871,0.0717,0.632,1,7,4
2pLk1Ai5K7mizKf2JMXxbk,13,262400,False,0.685,0.948,-3.502,150.037,0.0555,0.000189,0.000112,0.302,0.777,0,8,4
0MF391cptMRWJwkIynqf5V,38,212571,False,0.659,0.941,-2.388,140.018,0.0434,0.000387,0.0,0.415,0.861,0,1,4
2MC3ZZx8OfjZ7ssbgdRNe9,13,241907,False,0.904,0.75,-3.189,126.006,0.0549,0.00336,0.105,0.0685,0.671,0,1,4
15GtcFOUylVrEnst3QKETu,12,213649,False,0.892,0.882,-4.303,129.986,0.257,0.000726,0.0027,0.0844,0.708,0,4,4
6m7rgW9CmT4oJWLQSZnesA,13,230400,False,0.672,0.91,-3.427,174.883,0.208,0.0294,0.00979,0.448,0.582,1,11,4
7pQJ4WRgIFCIHgrfRwwBSD,12,189891,False,0.77,0.887,-5.768,132.03,0.0579,5.09e-05,0.204,0.0824,0.491,0,10,4
1I2OwO2Z6tMdahxDcH3p1H,12,179922,False,0.809,0.927,-7.488,131.996,0.188,0.00565,0.00694,0.0622,0.4,1,1,4
1OeB8eBYX6m4yU1l3iwlvh,12,306665,False,0.772,0.873,-5.594,132.025,0.089,0.00156,0.0057,0.13,0.726,1,4,4
27nWNbh3Emi36k8RxZs7JM,14,453160,False,0.565,0.846,-6.543,142.974,0.0386,0.0353,0.585,0.141,0.0941,1,0,4
6oZxqkWloo3oBt0kfP1ZXg,12,413621,False,0.762,0.841,-7.631,134.986,0.0927,0.000418,0.781,0.166,0.266,0,11,4
5X2RBFejNGxZdKpNVdJBEN,13,194226,False,0.607,0.925,-7.612,168.108,0.0992,0.00064,0.0416,0.374,0.681,1,1,4
1OCtbDr6ArW1mM9zQbbHFA,12,278133,False,0.748,0.848,-7.983,132.072,0.115,0.00148,0.717,0.296,0.371,0,4,4
6oyk1cMXD3I3yA2Rgqd6vP,14,326680,False,0.636,0.584,-10.868,95.013,0.0534,0.234,0.568,0.631,0.0695,0,8,4
2PIikRr4ATY2iTlUbRJglP,14,171789,False,0.471,0.731,-6.222,94.511,0.0921,0.000248,0.731,0.195,0.667,1,1,4
7JH1SXxxIapo0FDBWVdKPo,12,344760,False,0.511,0.972,-4.709,146.88,0.0931,0.000675,0.598,0.603,0.188,1,9,4
36VlnS3Mx6H2rTVL9utqAO,14,390733,False,0.626,0.879,-7.853,140.032,0.072,0.00607,0.777,0.333,0.523,1,6,5
38BkqQw3p2fwjkj09ZFeAv,13,298181,False,0.575,0.995,-4.035,132.027,0.101,0.00389,0.916,0.024,0.0374,0,4,4
2nzXOLb7I78d9k0Ka2YnQw,12,432173,False,0.589,0.902,-9.379,117.781,0.0374,0.0398,0.668,0.357,0.824,0,7,4
4paK7VQa8HRYPSF2hvC4LQ,12,170168,False,0.821,0.881,-2.92,128.005,0.0625,0.00394,0.0492,0.0825,0.9,1,7,4
55yAfvYwcZBzPjdJb8UhBq,13,429160,False,0.773,0.53,-16.419,119.873,0.0383,0.000634,0.402,0.167,0.432,1,0,4
0Rmj9MueSoR3a4glqRPZS6,13,468533,False,0.542,0.521,-11.441,97.07,0.0317,0.0864,0.52,0.103,0.0375,1,1,4
2Jx1OWgn4qdqNAr0Y5xm1u,13,397826,False,0.399,0.898,-7.951,96.044,0.309,0.00111,0.748,0.608,0.808,1,1,4
4mBrwbKUvi4qps8bvNECzp,13,379906,False,0.734,0.741,-7.904,130.003,0.0563,0.00128,0.691,0.597,0.372,1,2,4
5yODHTiHopAWNyTGPn5Dw2,13,461426,False,0.658,0.549,-13.704,119.969,0.0382,0.00633,0.404,0.0554,0.151,0,10,4
24BVSsnFWbRkYSE7Rx5vbs,12,247486,False,0.791,0.97,-2.534,128.016,0.101,0.000645,0.00176,0.273,0.684,1,6,4
65kAUnS71qQouITNBwN27A,12,295706,False,0.646,0.859,-6.096,109.705,0.0626,0.000467,0.000972,0.309,0.28,1,2,4
1IF7G3ei7IhxpmNsfUeQ5M,13,307333,False,0.783,0.684,-7.919,89.983,0.0626,0.000446,0.452,0.0809,0.405,1,1,4
06XUJrZGYFrPzuKaRNnFGa,14,295906,False,0.434,0.989,-7.275,169.67,0.09,0.018,0.316,0.188,0.604,1,1,4
0R80NLclxt2RkMaPV84zra,14,412990,False,0.547,0.951,-3.579,164.822,0.0963,0.0299,0.837,0.375,0.354,0,11,4
1WMXCO3EQ92Io7a409DRUM,13,286912,False,0.62,0.979,-3.78,87.488,0.0604,8.37e-05,0.897,0.0187,0.724,1,1,4
3ZhiOeUS44r1vB55PZ351R,13,229058,False,0.803,0.861,-5.284,128.005,0.0613,0.000656,0.795,0.0853,0.835,1,1,4
5zUSSrLL4DXztTcokuGpVq,12,247640,False,0.806,0.678,-7.359,94.004,0.194,0.0226,0.0,0.0544,0.908,0,10,4
1laWcxgpmO6rKxBEksOV9P,13,461426,False,0.656,0.552,-13.695,119.974,0.0377,0.00624,0.294,0.0544,0.152,0,10,4
31p6tz8zQMBS8oaNKwkoAm,13,203560,False,0.632,0.976,-6.883,137.957,0.039,2.66e-05,0.91,0.265,0.476,0,11,4
13gfAdLln2IT8u7oK41JDR,13,317727,False,0.554,0.941,-2.444,176.022,0.0579,7.33e-05,0.422,0.0627,0.895,1,2,4
3klP0PwUz08y6CB8NIUM0A,13,345600,False,0.634,0.936,-3.695,175.025,0.0561,0.000554,0.000171,0.103,0.585,0,11,4
1gNDbq3ufi6VZJJuQWJiPe,43,340786,False,0.776,0.362,-6.793,118.965,0.065,0.0161,0.05,0.119,0.339,1,8,4
3SdXO2B5AVG6BDHiS7dOH6,50,312933,False,0.649,0.684,-10.396,132.014,0.0331,0.342,0.411,0.448,0.0794,0,7,4
6vJk0OjT8X2C9zlPmVOgC9,38,300893,False,0.519,0.82,-9.41,165.023,0.0902,0.00145,0.512,0.094,0.195,1,7,4
1Nq6km0Heo1xpm5XPNXbqB,12,264947,False,0.536,0.959,-4.912,105.99,0.0538,0.0017,0.00645,0.565,0.519,0,11,4
2jv4OlzLv7sfhKiZmm9Eb2,34,268000,False,0.413,0.961,-6.937,139.988,0.062,0.000582,0.231,0.361,0.301,1,7,4
6QNVYknUkjgXMHN44LllzC,40,241293,False,0.633,0.942,-12.969,144.996,0.0454,0.00441,0.778,0.124,0.207,0,5,4
5jKoDFWulMdsbPWir4PqKA,13,350625,False,0.876,0.76,-7.807,127.986,0.167,0.0856,0.5,0.32,0.248,1,1,4
3ZKL0gz5kBQdHMCNimiNFd,37,380026,False,0.421,0.65,-11.239,178.389,0.036,0.00223,0.294,0.0974,0.234,1,6,4
5b9xCw6wGJC130L33QXzUZ,13,247036,False,0.726,0.943,-4.48,128.025,0.0671,0.00234,0.0839,0.196,0.51,1,0,4
5zh23oMbATQlWbwEe5U0KG,45,405293,False,0.352,0.575,-14.853,124.864,0.0445,0.00181,0.687,0.143,0.431,1,8,4
2CBfrFdg6JT6PadB3DK213,42,193613,False,0.702,0.875,-4.389,124.007,0.151,0.00314,1.58e-06,0.0724,0.617,1,0,4
7Co512n7fgroWoFIwOkcue,38,394149,False,0.564,0.631,-6.942,141.965,0.0327,0.207,0.249,0.121,0.374,1,11,4
1hW3ryc70LqbGs6USpIW4K,13,229733,False,0.599,0.715,-4.185,106.145,0.0779,0.131,0.0,0.154,0.639,1,5,4
5JBGbFdBtLcCCygw8rtjli,45,328733,False,0.446,0.995,-1.169,135.041,0.223,0.000738,0.13,0.354,0.248,1,6,4
7geOwmZcaJWnN626il0UYs,13,251293,False,0.653,0.802,-4.963,106.964,0.0437,0.0331,0.00532,0.27,0.585,0,11,4
2NjdIu2UeJSqo5EOPvHoxF,13,231693,False,0.601,0.849,-6.654,126.99,0.0338,0.00151,0.114,0.104,0.0781,0,4,4
27eOkcTYHslq8tlzsMMwMu,44,330106,False,0.555,0.959,-7.201,100.03,0.0425,0.00365,0.91,0.135,0.288,1,6,4
0VpwHOIAAWoeOgM8KFoirT,12,326533,False,0.784,0.593,-6.433,143.782,0.0807,0.00348,0.678,0.187,0.588,0,10,4
5mXU1591cqRwwJ43f6GcjL,40,258906,False,0.403,0.955,-4.692,170.002,0.0606,3.8e-06,0.872,0.101,0.682,1,1,4
5kq4cOYBKq6WKyooOwCJzo,13,262884,False,0.756,0.906,-4.07,130.029,0.0585,0.0338,0.00527,0.0813,0.931,0,6,4
2kTwwYqpfiUSnjW2EOTEkt,13,161477,False,0.654,0.943,-6.538,127.944,0.0614,0.00292,0.131,0.0712,0.292,0,0,4
31fTbY9iZSbZJqLjm1fKki,13,332600,False,0.647,0.97,-4.751,119.982,0.117,0.0303,0.63,0.265,0.367,1,8,4
3R1cmMEh82Zf993QKEhKuN,13,323400,False,0.639,0.898,-10.362,103.928,0.0851,0.0382,0.915,0.201,0.16,1,7,4
44KQQKeR6uAQSSmHAIxEyR,13,221262,False,0.82,0.919,-5.952,94.511,0.0861,0.291,0.861,0.126,0.369,0,4,3
1pzSpQh9yZ8z8S09FNhjA8,13,213400,False,0.719,0.827,-5.189,130.0,0.0333,0.0939,0.126,0.203,0.161,0,3,4
1WC36H9H4Z2qzQMu5dIMbo,13,220640,False,0.734,0.832,-6.054,127.966,0.0353,0.00269,0.277,0.185,0.23,0,5,4
2lsnaNYNdxcFttAfS8eIzY,12,218640,False,0.193,0.974,-4.237,190.342,0.0501,0.0242,0.757,0.0586,0.534,1,4,3
0NJRfzA1C4lY12TF8g9pGa,13,272000,False,0.619,0.938,-4.611,173.995,0.08,0.00517,0.716,0.0871,0.53,0,8,4
1YVogKG7ALdngYNlBKVrMl,12,467603,False,0.56,0.849,-7.307,158.096,0.0464,0.000558,0.854,0.537,0.415,0,10,4
1XLe4yeCt8cFemyxnICcZN,13,440893,False,0.796,0.646,-8.9,130.005,0.0751,0.0187,0.911,0.0399,0.189,0,10,4
14PS1WSKEDcU0CeioZpGvy,12,380040,False,0.471,0.897,-8.263,125.009,0.0539,0.00238,0.873,0.671,0.133,1,5,4
4ZGwq7xAZ92e2szorvB6WL,13,192160,False,0.619,0.947,-2.44,150.949,0.0635,0.0116,0.00102,0.173,0.691,0,9,4
4l6RnaSJwxl7RzrVGTjKmP,13,462031,False,0.328,0.897,-4.514,134.02,0.0572,0.0126,0.187,0.559,0.331,0,4,4
44WyzAqGfYz8XklxeBN8kU,13,366586,False,0.693,0.979,-4.818,140.985,0.038,0.00432,0.856,0.0984,0.489,1,3,4
2wINtZRRBKxyNOwSt5ChmF,12,257333,False,0.646,0.914,-12.035,148.066,0.0471,0.00159,0.681,0.122,0.319,1,11,4
1WuFpp3mlforqroiPTriiM,13,447266,False,0.642,0.963,-3.448,130.024,0.0419,0.000215,0.708,0.875,0.758,1,1,4
2kdCpXAXmVd8bAkNlcmC5i,13,365759,False,0.692,0.982,-4.799,140.993,0.0386,0.00375,0.875,0.099,0.495,1,3,4
662yUOJybJvbZHHaQyN6FD,13,265333,False,0.574,0.786,-8.322,120.015,0.0681,0.0002,0.783,0.333,0.549,0,10,4
3LGzvEE5T2G4hZYUHjdsX7,13,195503,False,0.802,0.82,-4.987,63.948,0.146,0.00591,0.0334,0.29,0.522,1,2,4
4V6TpUzZa0nP8aG8u4Vcz2,13,424093,False,0.66,0.93,-7.602,142.032,0.0513,0.0137,0.904,0.113,0.227,1,1,4
6vfN8iZHaJZ1zMKfzSEL19,11,181520,False,0.619,0.83,-5.967,89.216,0.335,0.0162,0.0,0.163,0.929,1,7,4
6uasHzm8TdKbzRusVFPZJD,12,400866,False,0.722,0.944,-5.071,126.971,0.0481,0.0262,0.782,0.352,0.327,0,10,4
6Ka4rF8ojCv0Mgn4vpkCD2,13,342706,False,0.417,0.672,-7.936,140.011,0.0488,0.00389,0.778,0.137,0.182,1,11,4
2RozP88xBupboUlSXGlauj,12,363640,False,0.574,0.941,-9.107,132.029,0.0428,0.00415,0.93,0.606,0.58,1,2,4
4i8tGFpo5YQBYyJLQZlh1V,14,176804,False,0.755,0.41,-16.203,148.026,0.0399,0.211,0.841,0.124,0.505,1,8,4
5hvUbSWZ5B7XwtjSp3xNit,13,206746,False,0.743,0.867,-3.912,124.247,0.221,0.338,2.33e-05,0.418,0.67,1,1,4
5FZj2kdMrmVQmwZ0EsWyvD,13,545000,False,0.557,0.934,-5.217,139.946,0.07,0.00713,0.818,0.112,0.32,1,9,4
7wADwBy4ci3knZE6OuGuh0,13,353266,False,0.49,0.987,-2.913,140.01,0.0998,0.000708,0.11,0.0749,0.322,1,5,4
1WKeqxYEjZHbu8W3UcjQJF,13,493179,False,0.521,0.923,-4.869,131.957,0.0451,0.000354,0.743,0.129,0.773,1,0,4
3dWc4JVxYJkUT3kO5yWGa9,13,253000,False,0.595,0.882,-6.739,129.991,0.0448,0.00478,0.0216,0.333,0.233,0,2,4
0TsAhGQz6gQlTnzpQsTzrD,32,208226,False,0.581,0.436,-6.581,84.878,0.243,0.0443,0.9,0.123,0.113,1,1,4
560eluwgcEcAEUFk18fyWS,41,309428,False,0.486,0.739,-4.694,140.042,0.0354,0.0175,0.0873,0.0674,0.0297,1,0,1
0u0McPHuMZQ3RT2vD8g3Lh,35,242960,False,0.606,0.517,-8.127,100.048,0.0228,0.358,0.133,0.138,0.136,0,0,4
1hnU9BHEiBqGGKkw7pBZd6,13,291657,False,0.704,0.65,-7.037,172.043,0.196,0.000742,0.891,0.102,0.594,1,7,4
4BllOzQZH3tSjmCIbYlSB6,40,278533,False,0.648,0.912,-5.493,118.012,0.0744,0.0863,0.0432,0.641,0.694,1,2,4
7lsZ0OZARZkukFyUBZJW3f,39,206200,False,0.593,0.993,-5.461,150.367,0.103,0.0618,0.783,0.164,0.474,1,6,4
1ep1y1YezR6nku99DSuXtV,11,439200,False,0.591,0.973,-6.748,132.051,0.0773,0.00598,0.846,0.0577,0.48,0,11,4
49viJ9t6ifbJ856X3XN17Z,36,197250,False,0.511,0.97,-2.299,160.044,0.0531,0.000337,1.39e-05,0.402,0.27,1,5,4
0urx8bELftkNbhsUi3rXPs,12,287426,False,0.778,0.801,-7.591,96.022,0.0812,0.00217,0.000701,0.106,0.498,1,7,4
1SwYm2POOMHpHcL2p4pGXf,12,244141,False,0.656,0.888,-4.525,124.016,0.0461,0.000638,0.686,0.112,0.691,0,5,4
0aydCU0xpCEL3ooeK6AXn7,11,231428,False,0.668,0.905,-3.089,112.026,0.0414,0.00234,0.47,0.343,0.482,1,2,4
7CDwazPin9cOWJTgvoQpCq,13,270133,False,0.415,0.795,-6.957,99.989,0.0578,0.00046,0.183,0.0649,0.79,0,4,4
16zwNbhZcwf0zO9QOfBcwC,12,272000,False,0.767,0.678,-8.621,90.037,0.295,0.00546,0.000486,0.193,0.702,0,11,4
6Qk5eA59RBcO1bBkq9uSZM,40,336000,False,0.688,0.927,-6.083,129.947,0.0617,0.0296,0.238,0.346,0.212,1,0,4
0mrCdxUUgTRzv6AGxDEPeL,11,256519,False,0.822,0.858,-9.222,100.298,0.208,0.00922,0.0415,0.915,0.318,1,1,4
2WkbTGr62za4SPXF6xdJ9v,12,338181,False,0.72,0.888,-3.143,132.017,0.0478,0.000769,0.39,0.122,0.429,0,5,4
3daEUkNk9pG9ziqwB2c1k5,12,91826,False,0.58,0.642,-6.986,115.0,0.0647,0.357,0.785,0.0798,0.0504,0,6,4
6PhuDaTgDhiW5oVDUHgGFp,12,250369,False,0.429,0.606,-6.626,122.985,0.0954,0.0011,8.67e-05,0.39,0.38,0,9,4
7lXchNPE1fUOsDvz33NA5N,12,331360,False,0.635,0.949,-6.656,122.484,0.146,0.0017,0.0009,0.892,0.285,1,7,4
5723Hqqk753TZghJRiA9HT,13,273096,False,0.428,0.802,-6.331,175.001,0.0289,0.00158,0.306,0.327,0.31,0,11,4
50TRPsBbK34h5ffGhq550L,13,85133,False,0.449,0.999,-4.976,176.651,0.0743,0.00251,0.648,0.0441,0.777,1,9,4
6SMR8nz0NE0AmlsIHLmfnW,11,213818,False,0.795,0.88,-2.454,110.049,0.119,0.027,0.0531,0.0758,0.933,0,5,4
7eO3WrtdGkdgFWffQcTGCG,12,195205,False,0.749,0.756,-4.082,107.992,0.0368,0.0253,0.0,0.247,0.39,1,9,4
1TFbjTtl10IEperGkUCtoI,12,292655,True,0.768,0.731,-5.811,144.993,0.144,0.0535,8.68e-05,0.109,0.355,1,2,4
5eatFM6xskKdCtSoLIAUPn,12,280259,False,0.66,0.686,-5.135,125.027,0.0276,0.000882,0.373,0.102,0.106,1,7,4
6mrQwSZRd1WF5fuv98lrWy,13,436543,False,0.612,0.872,-7.053,120.023,0.0414,0.000121,0.375,0.139,0.146,1,7,4
0OZi21h20OgtJzZQeZCaIm,13,277173,False,0.527,0.594,-6.698,103.996,0.0329,0.0207,0.834,0.119,0.106,1,8,4
349aVc7i7MrF7y5duG5qRD,13,387973,False,0.708,0.95,-12.18,123.002,0.0401,0.000336,0.804,0.0994,0.198,1,0,4
5jyLgNLPKalEycqNxAK6Rd,13,261826,False,0.551,0.863,-3.394,169.839,0.207,0.0516,2.56e-06,0.189,0.796,1,11,4
1Th9XgLUoJ9Knmi92OLIwK,13,216813,False,0.691,0.655,-8.973,98.02,0.0603,0.0178,0.716,0.13,0.261,0,9,4
0rZVXWvG9s4BkBLHYn4Db9,11,345000,False,0.683,0.889,-10.075,114.005,0.0389,0.00114,0.671,0.117,0.412,0,11,4
6GlgK0UurZQtZC0vZsWdCn,12,298800,False,0.723,0.831,-7.059,127.996,0.0422,0.0052,0.297,0.117,0.287,1,7,4
4lByHXTvSJCBQ68prrb1QQ,13,267049,False,0.734,0.625,-7.676,95.986,0.0396,0.0554,0.784,0.143,0.558,0,10,4
2wa9dD1k13UVM73FxUBjPT,12,228040,False,0.841,0.726,-5.057,99.963,0.166,0.0945,2.33e-05,0.19,0.619,0,10,4
0q2X3CjMlL8cHjMOEuq4PH,13,325546,False,0.653,0.884,-5.642,129.997,0.068,0.00159,0.85,0.236,0.659,0,9,4
2I1oFefXbjLzFQefsJBs0D,12,325786,False,0.731,0.92,-6.104,134.869,0.0489,0.0168,0.000196,0.0993,0.479,0,6,4
69Uu1m95IP4LJCIupsyoy0,12,310776,False,0.501,0.939,-4.336,173.036,0.148,0.000318,0.418,0.621,0.539,1,7,4
3p7gMEoeA4HjcV9dDxPc85,11,303436,False,0.612,0.921,-5.37,128.009,0.0388,0.0303,0.227,0.363,0.692,0,4,4
5P50Bd4UL18ukpGOu9FiN1,11,312685,False,0.642,0.884,-4.042,175.016,0.106,0.00179,0.0757,0.361,0.529,1,1,4
0FopXOTee0BtUMZKMpwMJS,11,425085,False,0.856,0.883,-11.464,125.857,0.0757,0.0145,3.84e-06,0.0317,0.66,1,10,4
6vZbV6PqbiXrWfOomppHM1,12,290693,False,0.688,0.553,-14.319,127.935,0.0695,0.0863,0.713,0.377,0.801,1,1,4
2s4rRkFkjXf8vX1Y3bKzEr,12,329093,False,0.62,0.537,-16.626,195.999,0.154,0.426,0.377,0.52,0.449,0,1,4
62vyuoFVUoQvsHHSAwuVbG,11,120685,False,0.673,0.886,-6.113,174.9,0.209,0.0563,0.0,0.286,0.559,1,1,4
6kSHrbLortxqHSO9riyIDO,12,244826,False,0.465,0.853,-9.529,169.804,0.19,0.00148,0.835,0.237,0.133,0,11,4
2982ZoH2FoUSurGZTPo70u,13,417600,False,0.681,0.997,-4.254,169.844,0.223,0.00424,0.853,0.265,0.189,0,10,4
0uSNAZhgybQx9r247ZsetJ,13,342946,False,0.687,0.953,-2.872,161.783,0.0678,0.0165,0.801,0.106,0.859,0,11,4
5f7Rqj2U2OUhzLuRgQUcNz,13,295906,False,0.434,0.989,-7.275,169.674,0.0898,0.018,0.319,0.188,0.605,1,1,4
7eYpoEANRP5zhewMMRGMLc,11,437106,False,0.516,0.857,-5.311,134.995,0.0322,0.0207,0.0886,0.35,0.37,0,0,4
0JNRo5dxhKwQRk1y3TQxdF,12,332960,False,0.854,0.896,-4.42,113.89,0.128,0.0819,0.283,0.7,0.894,0,8,4
6rq76xxJdso6sC86Kumv85,11,207253,False,0.869,0.825,-9.285,115.002,0.109,0.0668,0.000619,0.229,0.789,1,7,4
6c1hFCCh7JtC84gKIYzPb7,39,301395,False,0.598,0.892,-4.232,172.027,0.0943,0.000189,0.775,0.302,0.202,0,11,4
75CiAMNTXMSwxABjofm8pT,34,226046,False,0.607,0.98,-0.488,172.039,0.25,0.000282,0.841,0.566,0.396,1,1,4
5xq4PTDdJynObrsq0HDyMJ,28,361266,False,0.617,0.991,-3.26,117.006,0.13,0.0157,0.856,0.597,0.289,0,10,4
4nq3CzOHpNlzf1297h4bdB,40,205500,False,0.516,0.981,-2.983,160.127,0.0782,0.00132,0.0949,0.192,0.545,0,8,4
2Atzk0W2RHeZw2oIiaBubK,40,280308,False,0.497,0.727,-3.796,73.978,0.0412,0.00217,0.0428,0.124,0.191,0,6,4
5TTJq1w8bLnUHweg924HfI,12,262500,False,0.715,0.998,0.202,127.985,0.0502,0.00775,0.254,0.279,0.898,0,10,4
1GcQOCeGqCzfRcFaKn6aLt,12,249600,False,0.627,0.78,-5.429,150.007,0.0518,0.00142,0.0308,0.0989,0.297,1,8,4
0wcPVFqUw4435IwsQtLLTy,42,454226,False,0.337,0.91,-9.149,120.002,0.0657,0.00123,0.377,0.654,0.152,0,10,4
2sts2nfTzf3EospO4SgRkF,12,240000,False,0.836,0.828,-2.91,130.005,0.0463,0.00226,0.00623,0.0976,0.503,0,3,4
3ZJsrcPqWDYbaeqVz4DSQi,11,273235,False,0.782,0.982,-3.537,130.007,0.0683,0.0174,0.797,0.218,0.382,0,5,4
6rV8hLHi0LbeCXv3mybQMv,12,240000,False,0.737,0.888,-6.457,130.004,0.0585,0.00267,0.303,0.152,0.299,1,1,4
0gYrCS1xKsQlMY38hbpxb7,41,329733,False,0.464,0.579,-9.136,171.752,0.0596,0.281,0.827,0.0992,0.14,1,5,4
56rENg22G23W6ibqffCGgt,11,274800,False,0.675,0.936,-2.604,100.017,0.039,0.000187,0.105,0.128,0.224,0,10,4
2OtM0uZAj7hDTX39KJSgtW,34,361400,False,0.621,0.987,-3.433,117.006,0.121,0.0198,0.846,0.518,0.335,0,10,4
5bqAeJlItYJRpfPJLUhYwE,12,202500,False,0.621,0.95,-3.39,160.031,0.132,0.00377,0.000957,0.259,0.688,0,5,4
3MmAMXCl5e3oJFMzhpfXkM,38,372666,False,0.545,0.971,-9.097,125.035,0.0567,0.00113,0.891,0.0876,0.35,1,5,4
4ZDN2zdhlCYuc9FkxzrnYj,12,248749,False,0.644,0.832,-5.348,174.035,0.0584,1.04e-05,0.899,0.0551,0.533,1,7,4
1b72o2nV82LSCJxOZNeH7q,11,217846,False,0.663,0.955,-3.944,129.979,0.0517,0.00172,0.3,0.122,0.663,1,7,4
6GNA9EJt5dhLToc8lM4KFO,11,195266,False,0.823,0.893,-5.176,119.948,0.0417,0.00266,0.174,0.653,0.853,0,11,4
2xETIuyVWAjWXFSbqngBYq,11,322480,False,0.644,0.913,-8.782,134.002,0.0559,0.00656,0.883,0.0809,0.45,0,5,4
18iaAkUWhFYp9jO7j59dKI,12,310002,False,0.697,0.933,-1.283,173.979,0.0444,0.014,0.0397,0.185,0.258,1,1,4
0tKaockShwu3R6lvBPTQla,11,203426,False,0.565,0.916,-4.25,116.003,0.0489,0.000584,0.476,0.298,0.765,0,10,4
42K9hlQFTtleHh2bl9tHOX,11,325517,False,0.595,0.943,-1.664,174.028,0.0448,0.0175,7.31e-05,0.0902,0.741,1,6,4
0E2o36l4hSgHKAzzd7aScp,12,176400,False,0.73,0.693,-8.105,87.477,0.198,0.00333,4.89e-05,0.362,0.248,0,10,4
3UZerOmd6rdn8b03pweiWl,11,404320,False,0.719,0.661,-9.82,135.996,0.0668,0.0215,0.000119,0.0967,0.704,0,6,4
7CkNtT4Ptb9cime7heim8c,11,318171,False,0.58,0.958,-1.763,175.023,0.0421,3.08e-05,0.195,0.0535,0.298,1,7,4
35GZLYQD1BrgLoPk59JkQx,11,368733,False,0.655,0.951,-9.867,140.993,0.0555,0.0066,0.911,0.725,0.456,0,8,4
6ivmijOVLKgWOuLEPT1F1I,12,402345,False,0.781,0.789,-8.623,133.989,0.076,0.000919,0.721,0.0542,0.294,1,2,4
4j4ntX4xrCDRSQJdxIHJCs,12,329360,False,0.832,0.79,-7.207,119.989,0.132,0.0107,0.781,0.0722,0.131,1,9,4
4lTa7vbo5tJTVa389V5MAN,12,429783,False,0.784,0.924,-7.056,134.012,0.0982,0.000355,0.875,0.0294,0.458,0,11,4
7F0JtnYCZifNyCiVybxxXi,12,265438,False,0.759,0.945,-1.518,174.079,0.192,0.0408,0.165,0.353,0.437,0,11,4
56F0unhysx1UXxboONkgd9,11,168866,False,0.676,0.769,-5.618,102.012,0.0272,0.00734,0.0,0.18,0.55,1,4,3
71Ggh4EltjlpWvlxFDI1AT,12,213103,False,0.679,0.817,-2.941,173.801,0.157,0.0286,0.0,0.213,0.654,0,10,4
1DvOBkwphoEQF8TNUrHbF8,11,443586,False,0.78,0.734,-11.505,136.026,0.0584,0.00308,0.317,0.0968,0.787,0,11,4
2My8HJMPq6KVqX7lQvWD7Q,12,339000,False,0.72,0.836,-7.417,131.891,0.0497,7.5e-05,0.216,0.0831,0.188,1,7,4
3WDugXoCvDWHbc3AGbi6jZ,12,444452,False,0.614,0.785,-8.012,133.999,0.0398,0.0132,0.925,0.115,0.263,0,10,4
5wKPS4u5ego0ybj9uItj8D,11,320000,False,0.647,0.851,-1.955,173.979,0.0768,0.000278,0.0327,0.458,0.366,1,6,4
2WC9rDC7aw6bzsA9ZwRVqx,11,194026,False,0.816,0.701,-5.911,93.963,0.368,0.126,0.0,0.29,0.734,1,2,4
47faBK5vAgnCJC6ZAYJ5pJ,14,235533,False,0.604,0.869,-5.585,103.01,0.0475,0.000845,0.663,0.453,0.539,0,10,4
1HsXpX34EY1c1PaZQIMgdh,11,3274999,False,0.611,0.913,-3.601,175.009,0.0624,0.000645,0.0344,0.0598,0.417,1,1,4
6PbhI4RX7jsbe8a8tHOwgi,11,250971,False,0.627,0.854,-4.58,174.979,0.0716,0.000943,0.000756,0.21,0.387,1,7,4
3d10BB8i0OAWBZSeXajQ96,12,245053,False,0.504,0.844,-5.195,171.929,0.288,0.21,0.0,0.393,0.449,1,10,4
4pIjczIeghLHrXH0mBx9PY,11,412066,False,0.232,0.962,-4.721,163.923,0.0667,0.000543,0.0419,0.0983,0.633,1,8,5
42h5WALTH1nM7XDKWQIH4D,12,191034,False,0.513,0.97,-2.62,174.058,0.0673,0.00162,0.00305,0.0526,0.599,1,1,4
2YwZnJ1nlsP5gJA2NbxOy0,12,120685,False,0.871,0.719,-6.124,87.503,0.0508,0.115,0.0,0.281,0.249,1,5,4
6RTjfgIjWqXIddHwiuI1aI,12,373923,False,0.709,0.904,-4.747,135.005,0.0481,0.00201,8.3e-05,0.367,0.634,0,10,4
7kY72OnOu1B2WHmMKHRoqw,14,383600,False,0.656,0.718,-6.343,127.997,0.0403,0.00464,0.774,0.118,0.927,0,3,4
3tRspS14Dj7SsLILdObrsE,12,454000,False,0.62,0.831,-7.59,137.007,0.0461,0.000413,0.817,0.0619,0.271,0,11,4
4omTnIlasXfKz7orlmNb5Y,12,426640,False,0.643,0.745,-6.953,132.984,0.0461,0.000122,0.648,0.0731,0.688,0,9,4
